rl_id,region,region_flag,region_url,league,league_crest,league_url,date_updated,last_updated,other_names,abbreviations,search_terms,country,logo_url
1842a90b-63f9-5a39-8b68-5acb7fb19916,None,None,None,efbet League,None,None,None,2026-02-19T13:07:15.619896+00:00,"['First Professional Football League', 'Parva Liga']","['efbet League', 'PFL']","['first professional football league', 'first professional football lge', 'bulgaria  efbet lge', 'efbet league', 'pfl', 'efbet lge', 'bulgaria  efbet league', 'parva liga']",Bulgaria,None
185d50a4-e735-5ec1-947f-a669d61274ff,None,None,None,Myanmar National League,None,None,None,2026-02-18T15:28:52.289833+00:00,['MNL'],['MNL'],"['myanmar national lge', 'myanmar national league', 'mnl', 'myanmar  national lge', 'myanmar  national league']",Myanmar,None
18b797e8-9ff6-5bd3-9686-ceb3d1ecb9d9,None,None,None,LaLiga EA Sports,None,None,None,2026-02-18T15:07:02.62017+00:00,"['La Liga', 'Primera División de España', 'LaLiga Santander', 'Liga BBVA']","['LaLiga', 'LL', 'PD']","['pd', 'laliga santander', 'la liga', 'liga bbva', 'spain  laliga', 'laliga ea sports', 'primera division de espana', 'll', 'laliga']",Spain,https://upload.wikimedia.org/wikipedia/en/thumb/1/1b/LaLiga_EA_Sports_logo.svg/800px-LaLiga_EA_Sports_logo.svg.png
19626d02-2a9e-5f01-a7e8-fd064c14bbeb,None,None,None,Serie A Femminile,None,None,None,2026-02-18T15:46:04.924772+00:00,['Serie A Women'],"['Serie A F', 'SAF']","['serie a f', 'serie a women', 'serie a femminile', 'italy  serie a women  championship group', 'saf']",Italy,https://upload.wikimedia.org/wikipedia/en/1/1e/Serie_A_Femminile_logo.svg
19a90265-5c46-51c7-ba45-a426f6190bac,None,None,None,Kosovo Cup,None,None,None,2026-02-18T19:55:31.839764+00:00,"['Kupa e Kosovës', 'Kosovar Cup']",['Kosovo Cup'],"['kosovo  kosovar cp  116finals', 'kupa e kosoves', 'kosovo cp', 'kosovar cp', 'kosovo  kosovar cup  116finals', 'kosovo cup', 'kosovar cup']",Kosovo,None
19cfcd4a-fc78-5f6d-8942-d5585d9045c4,None,None,None,Nasjonal U19-serien,None,None,None,2026-02-18T15:18:26.251848+00:00,"['Norwegian U19 National Series', 'Nasjonalserie U19']",['Nasjonal U19'],"['norway  nasjonal u19 cl  round 2', 'nasjonalserie u19', 'nasjonal u19serien', 'norwegian u19 national series', 'nasjonal u19']",Norway,None
19efe0e8-5ed6-5569-bc3f-7f6e452623b2,None,None,None,FNL-2 Division A Silver Group,None,None,None,2026-02-18T15:50:05.150169+00:00,"['FNL 2 Gr. A Silver', 'FNL-2 Группа А Серебро']",['FNL-2 A Silver'],"['russia  fnl 2  division a silver  fall season  round 12', 'fnl2   ', 'fnl2 a silver', 'fnl2 division a silver group', 'fnl 2 gr a silver']",Russia,None
1a254940-0605-53bd-a22e-e2f9c2f7bac5,None,None,None,Cypriot Second Division,None,None,None,2026-02-18T15:48:29.058501+00:00,"[""B' Κατηγορία""]","['2. Division', 'Cypriot D2']","['2 division', 'cyprus  division 2', 'cypriot second division', 'b ', 'cypriot d2']",Cyprus,None
1aadf466-8070-5d30-a828-f4df1e74cfdd,None,None,None,Singapore Premier League,None,None,None,2026-02-18T15:19:47.77609+00:00,"['S.League (previous)', 'Singapore Premier League']",['SPL'],"['singapore  premier lge', 'singapore premier league', 'slge previous', 'singapore premier lge', 'spl', 'singapore  premier league', 'sleague previous']",Singapore,https://upload.wikimedia.org/wikipedia/en/3/3a/Singapore_Premier_League_logo.svg
1b240438-7cff-5536-b0e3-fe391a5035c0,None,None,None,Vitality Women's FA Cup,None,None,None,2026-02-19T13:53:16.107674+00:00,"[""Women's FA Cup"", ""FA Women's Cup""]","['WFA Cup', ""Women's FA Cup""]","['vitality womens fa cup', 'england  womens fa cup  116finals', 'wfa cup', 'england  womens fa cp  116finals', 'womens fa cp', 'wfa cp', 'womens fa cup', 'fa womens cp', 'fa womens cup', 'vitality womens fa cp']",England,https://upload.wikimedia.org/wikipedia/en/3/3b/FA_Women%27s_Cup_logo.png
1b4e0347-31f9-5285-a657-aea9734314c8,None,None,None,UEFA Europa League,None,None,None,2026-02-18T15:15:43.032366+00:00,['Europa League'],['UEL'],"['europa lge', 'europe  europa lge  lge phase  round 3', 'europe  europa league  league phase  round 3', 'uel', 'uefa europa lge', 'uefa europa league', 'europa league']",Continental,https://upload.wikimedia.org/wikipedia/en/f/f4/UEFA_Europa_League.svg
1b83536d-24ff-5d33-bbc3-2d9ecc3cd48f,None,None,None,Super League of Zambia,None,None,18.02.2026,1970-01-01T00:00:00+00:00,"['Zambia Super League', 'FAZ Super League']",['ZSL'],"['zambia  super league', 'super league of zambia', 'super lge of zambia', 'zsl', 'faz super league', 'zambia super lge', 'zambia  super lge', 'zambia super league', 'faz super lge']",Zambia,None
1c16ac98-5d94-502b-b6ab-0a82bbea6836,None,None,None,2. divisjon avdeling 02,None,None,None,2026-02-18T15:21:44.465036+00:00,"['Norwegian Division 2 Group 2', '2. divisjon Group 2']","['2. div.', 'OBOS-ligaen 2. div.']","['2 div', 'obosligaen 2 div', '2 divisjon avdeling 02', 'norwegian division 2 group 2', '2 divisjon group 2', 'norway  division 2  group 2  round 21']",Norway,None
1c8afa82-9df2-5394-a8be-478caed34beb,None,None,None,Saudi First Division League,None,None,None,2026-02-18T15:26:30.551205+00:00,"['Yelo League', 'First Division']","['FD', 'D1']","['fd', 'd1', 'yelo league', 'first division', 'yelo lge', 'saudi arabia  division 1  round 18', 'saudi first division lge', 'saudi first division league']",Saudi Arabia,https://upload.wikimedia.org/wikipedia/en/6/6d/Saudi_First_Division_League_logo.png
1c9eccb4-47cb-56c4-aa99-bc3c07fe0402,None,None,None,Regionalliga Nord,None,None,None,2026-02-18T15:22:12.329915+00:00,['Regionalliga North'],['RL Nord'],"['regionalliga nord', 'regionalliga north', 'germany  regionalliga north  round 17', 'rl nord']",Germany,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Regionalliga_Nord_logo.svg/800px-Regionalliga_Nord_logo.svg.png
1d6d98f4-3458-562c-a05d-83ac7999b2de,None,None,None,Ligue Professionnelle 1,None,None,None,2026-02-18T15:04:11.292099+00:00,"['Algerian Ligue 1', 'Ligue 1']",['LP1'],"['algeria  ligue 1', 'lp1', 'ligue 1', 'ligue professionnelle 1', 'algerian ligue 1']",Algeria,https://upload.wikimedia.org/wikipedia/en/3/3a/Ligue_Professionnelle_1_logo.png
1e4c69d6-67a8-554b-8c82-5a7fcff3ab99,None,None,None,Liga Panameña de Fútbol Clausura,None,None,None,2026-02-18T15:20:33.219409+00:00,"['LPF Clausura', 'Liga de Fútbol de Panamá Clausura']",['LPF'],"['liga de futbol de panama clausura', 'lpf', 'liga panamena de futbol clausura', 'panama  lpf  clausura', 'lpf clausura']",Panama,None
1e4f81b2-84e9-59e3-89aa-0fb17b5fb77c,None,None,None,Vodacom Ligue 1,None,None,None,2026-02-19T13:09:13.478744+00:00,"['Linafoot', 'Championnat National de Football', 'Ligue 1']","['Ligue 1', 'Linafoot']","['ligue 1', 'dr congo  ligue 1', 'championnat national de football', 'vodacom ligue 1', 'linafoot']",DR Congo,None
1f8f5e2d-f4ec-541a-9979-52980d7507b5,None,None,None,A-League Men,None,None,None,2026-02-18T15:15:43.032366+00:00,"['Isuzu UTE A-League', 'Hyundai A-League']","['A-League', 'ALM']","['alge men', 'aleague men', 'hyundai alge', 'isuzu ute alge', 'isuzu ute aleague', 'australia  australian championship', 'alm', 'alge', 'aleague', 'hyundai aleague']",Australia,None
2-bundesliga,None,None,None,2. BUNDESLIGA - ROUND 13,None,https://www.flashscore.com/football/germany/2-bundesliga/,14.02.2026,2026-02-18T07:54:52.712667+00:00,[],[],[],None,None
2-liga,None,None,None,2. LIGA - ROUND 15,None,https://www.flashscore.com/football/slovakia/2-liga/,None,2026-02-18T06:00:18.393032+00:00,[],[],[],None,None
2-mfl,None,None,None,DIVISION 1 - ROUND 20,None,https://www.flashscore.com/football/north-macedonia/2-mfl/,None,2026-02-18T07:43:18.876652+00:00,[],[],[],None,None
20957b7b-e820-5afa-82dd-fc078b901740,None,None,None,FNL-2 Division A Silver,None,None,None,2026-02-18T15:21:07.052479+00:00,['Football National League 2 Division A Silver'],['FNL-2'],"['football national league 2 division a silver', 'football national lge 2 division a silver', 'fnl2', 'fnl2 division a silver', 'russia  fnl 2  division a silver  fall season  round 9']",Russia,None
20f2aa26-826f-531f-8d53-06c0f512dbdd,None,None,None,Mozzart Bet SuperLiga,None,None,None,2026-02-18T15:19:47.77609+00:00,"['Serbian SuperLiga', 'SuperLiga Srbije', 'Prva liga Srbije']","['SuperLiga', 'SLS']","['mozzart bet superliga', 'serbian superliga', 'superliga srbije', 'superliga', 'prva liga srbije', 'sls', 'serbia  mozzart bet super liga  round 20']",Serbia,None
21258744-6092-551b-b851-897aaf348d74,None,None,None,BOV Premier League,None,None,None,2026-02-18T15:42:12.126257+00:00,"['Maltese Premier League', 'Premier League']",['MPL'],"['mpl', 'maltese premier league', 'malta  premier league  round 3', 'premier league', 'bov premier lge', 'bov premier league', 'malta  premier lge  round 3', 'premier lge', 'maltese premier lge']",Malta,https://upload.wikimedia.org/wikipedia/en/1/1b/Maltese_Premier_League.png
22157df2-e29a-5434-a590-29bcd88e258b,None,None,None,Raiffeisen Super League,None,None,None,2026-02-18T20:59:03.284786+00:00,['Swiss Super League'],"['RSL', 'SSL']","['switzerland  super league  round 20', 'ssl', 'swiss super lge', 'raiffeisen super league', 'raiffeisen super lge', 'rsl', 'switzerland  super lge  round 20', 'swiss super league']",Switzerland,None
22466f43-6f64-5f6b-a395-01546a0a7c35,None,None,None,Tunisian Ligue Professionnelle 1,None,None,None,2026-02-19T14:32:55.747929+00:00,['Ligue 1 Professionnelle'],"['LP1', 'CLP1']","['lp1', 'ligue 1 professionnelle', 'tunisia  ligue professionnelle 1  round 25', 'clp1', 'tunisian ligue professionnelle 1']",Tunisia,None
2263948f-6b99-5e2d-9b33-a8435f9ef242,None,None,None,Major League Soccer,None,None,None,2026-02-18T15:22:12.329915+00:00,['MLS'],['MLS'],"['usa  mls', 'mls', 'major lge soccer', 'major league soccer']",USA,https://upload.wikimedia.org/wikipedia/en/thumb/1/17/Major_League_Soccer.svg/1200px-Major_League_Soccer.svg.png
22d2670b-8ff0-51a1-b3d3-76fa9586e784,None,None,None,Copa de la Supercopa de España Femenina,None,None,None,2026-02-18T15:45:28.404827+00:00,"['Supercopa de España Femenina', ""Spanish Women's Super Cup""]",['Supercopa Femenina'],"['spanish womens super cup', 'spain  super cup women  semifinals', 'supercopa femenina', 'spanish womens super cp', 'supercopa de espana femenina', 'spain  super cp women  semifinals', 'copa de la supercopa de espana femenina']",Spain,None
22f098f7-7db2-59a8-8e10-0e4a4d601e68,None,None,None,Scottish Women's Premier League 1,None,None,None,2026-02-18T15:44:02.442997+00:00,"['SWPL 1', ""Women's Scottish Premier League One""]",['SWPL 1'],"['scotland  swpl 1 women  round 9', 'womens scottish premier league one', 'swpl 1', 'womens scottish premier lge one', 'scottish womens premier league 1', 'scottish womens premier lge 1']",Scotland,https://upload.wikimedia.org/wikipedia/en/3/3d/SWPL1_logo.png
239ffa45-70e0-596c-a81a-0a2b30585035,None,None,None,Super League 2,None,None,None,2026-02-18T15:02:12.544532+00:00,['Football League'],['SL2'],"['sl2', 'greece  super lge 2  relegation group', 'football lge', 'super lge 2', 'football league', 'super league 2', 'greece  super league 2  relegation group']",Greece,None
23b11aab-9e31-535d-af32-2bdbbed578b2,None,None,None,Втора лига на Република Северна Македонија,None,None,None,2026-02-18T20:03:35.496142+00:00,"['Second Football League', '2. MFL', 'Vtora Liga']",['2.MFL'],"['north macedonia  2 mfl', '2 mfl', 'second football league', '     ', '2mfl', 'second football lge', 'vtora liga']",North Macedonia,None
23c97997-5980-5cd5-84c1-592cd865b918,None,None,None,Ligue Professionnelle 1,None,None,None,2026-02-19T14:25:14.532674+00:00,"['Ligue 1 Professionnelle', 'CLP-1']","['LP1', 'Ligue 1']","['lp1', 'ligue 1', 'ligue 1 professionnelle', 'tunisia  ligue professionnelle 1  round 20', 'ligue professionnelle 1', 'clp1']",Tunisia,https://upload.wikimedia.org/wikipedia/en/2/2b/Ligue_1_Professionnelle_logo.png
241700c2-3a06-524c-a13d-5931dd4757f3,None,None,None,Trendyol 1. Lig,None,None,None,2026-02-18T19:57:13.299817+00:00,"['TFF 1. Lig', '1. Lig', 'Birinci Lig']",['1. Lig'],"['turkey  1 lig  round 17', 'tff 1 lig', 'trendyol 1 lig', 'birinci lig', '1 lig']",Turkey,None
241c4cd6-2a8c-56af-81e0-d69dbe1d580e,None,None,None,WE League,None,None,None,2026-02-18T15:13:09.633409+00:00,['Mitsui WE League'],['WE'],"['japan  we league women', 'we league', 'we lge', 'mitsui we lge', 'japan  we lge women', 'we', 'mitsui we league']",Japan,None
24884915-cae1-5e56-a81f-4d795264f93f,None,None,None,Keuken Kampioen Divisie,None,None,None,2026-02-18T15:13:40.273941+00:00,"['Eerste Divisie', 'Eerstedivisie']","['Eerste Divisie', 'KKD']","['keuken kampioen divisie', 'eerstedivisie', 'eerste divisie', 'netherlands  eerste divisie', 'kkd']",Netherlands,None
248e7bc2-e544-5ef1-be44-f2734887b5e6,None,None,None,First Division League,None,None,None,2026-02-18T15:43:16.6002+00:00,"['Saudi First Division League', 'FD League']",['FDL'],"['fd lge', 'fdl', 'saudi first division lge', 'first division league', 'saudi arabia  division 1  round 4', 'first division lge', 'saudi first division league', 'fd league']",Saudi Arabia,None
24d42419-cbf3-5fd4-85e9-04c0b87563f1,None,None,None,Scottish Women's Premier League 1,None,None,None,2026-02-18T15:42:46.792565+00:00,['SWPL 1'],['SWPL1'],"['swpl 1', 'scottish womens premier league 1', 'scottish womens premier lge 1', 'swpl1', 'scotland  swpl 1 women']",Scotland,https://upload.wikimedia.org/wikipedia/en/6/6e/SWPL_1_logo.png
24e23197-4eee-5bc0-bf40-404a6495d357,None,None,None,Pro League,None,None,None,2026-02-18T15:48:29.058501+00:00,"['Jordanian Pro League', 'Jordan Premier League']",['JPL'],"['jordan premier lge', 'jordan premier league', 'jordan  premier lge  round 12', 'jordanian pro lge', 'jpl', 'jordan  premier league  round 12', 'jordanian pro league', 'pro league', 'pro lge']",Jordan,None
253c11ab-06f4-5323-8961-3132d460147c,None,None,None,Norwegian Junior League U19,None,None,None,2026-02-18T15:30:53.882729+00:00,['Junior U19'],['U19 Junior'],"['u19 junior', 'junior u19', 'norwegian junior league u19', 'norway  junior u19  round 7', 'norwegian junior lge u19']",Norway,None
254a197c-0ce7-5c8d-b624-2cdb6ee84e2d,None,None,None,Mauritian Premier League,None,None,None,2026-02-18T15:29:13.892145+00:00,"['Mauritius Super League', 'League Mauricienne']",['MPL'],"['mauritius  super league', 'league mauricienne', 'mpl', 'mauritian premier lge', 'mauritius  super lge', 'mauritius super lge', 'mauritian premier league', 'mauritius super league', 'lge mauricienne']",Mauritius,None
25916b8d-49ab-52f4-af4d-9584c5ad8e65,None,None,None,Ligue 1,None,None,None,2026-02-19T14:26:16.757618+00:00,"[""Côte d'Ivoire Ligue 1""]",['L1'],"['l1', 'ligue 1', 'ivory coast  ligue 1', 'cote divoire ligue 1']",Ivory Coast,None
2610bec0-f3d0-56cc-b2ed-7434abaed4bf,None,None,None,Scottish Women's Premier League 1,None,None,None,2026-02-18T15:29:53.858528+00:00,"['SWPL 1', 'SWPL One']",['SWPL 1'],"['swpl 1', 'scotland  swpl 1 women  round 15', 'scottish womens premier league 1', 'swpl one', 'scottish womens premier lge 1']",Scotland,None
26306aaf-55ce-5e48-af8d-d8b2a8195019,None,None,None,Hero Indian Super League,None,None,None,2026-02-18T19:30:19.06038+00:00,['Indian Super League'],['ISL'],"['india  isl', 'isl', 'indian super lge', 'indian super league', 'hero indian super lge', 'hero indian super league']",India,https://upload.wikimedia.org/wikipedia/en/thumb/1/15/Indian_Super_League_Logo.svg/1200px-Indian_Super_League_Logo.svg.png
26769ce6-4c62-58e7-a775-f0de08be2a3e,None,None,None,Football National League,None,None,None,2026-02-18T15:32:28.648841+00:00,"['BetBoom FNL', 'Russian First Division', 'Pervaya Liga']",['FNL'],"['football national league', 'russia  fnl  round 21', 'football national lge', 'fnl', 'betboom fnl', 'russian first division', 'pervaya liga']",Russia,https://upload.wikimedia.org/wikipedia/en/6/6d/FNL_Russia_logo.svg
268aa404-445b-5b29-81dc-68398fa999c4,None,None,None,FNL 2 Division B Group 2,None,None,None,2026-02-18T15:27:25.015016+00:00,['Russian Second League Division B Group 2'],['FNL-2 B'],"['russia  fnl 2  division b  group 2  round 24', 'fnl 2 division b group 2', 'russian second lge division b group 2', 'fnl2 b', 'russian second league division b group 2']",Russia,None
271536f9-86ed-5142-a8cc-984a73b15c04,None,None,None,Rwanda Premier League,None,None,None,2026-02-18T15:42:12.126257+00:00,['Primus League'],['RPL'],"['rpl', 'rwanda premier league', 'rwanda premier lge', 'rwanda  premier league  round 25', 'primus league', 'primus lge', 'rwanda  premier lge  round 25']",Rwanda,None
28456d13-f20d-59b7-9f8c-63c1c357f899,None,None,None,TotalEnergies CAF Champions League,None,None,None,2026-02-19T01:24:53.804327+00:00,['CAF Champions League'],['CAF CL'],"['caf cl', 'totalenergies caf champions lge', 'totalenergies caf champions league', 'africa  caf champions league', 'caf champions lge', 'caf champions league', 'africa  caf champions lge']",Continental,https://upload.wikimedia.org/wikipedia/en/thumb/0/0b/CAF_Champions_League_logo.svg/512px-CAF_Champions_League_logo.svg.png
2873b702-91eb-5052-afb6-e36eef0fa657,None,None,None,Libyan Premier League,None,None,None,2026-02-18T15:35:55.052167+00:00,['Libya League'],['LPL'],"['libya lge', 'libya  premier lge  round 5', 'lpl', 'libyan premier lge', 'libya  premier league  round 5', 'libyan premier league', 'libya league']",Libya,None
287b3f11-0877-5d0d-8e77-e310458732a9,None,None,None,Ligue 1,None,None,None,2026-02-18T15:28:32.151409+00:00,"[""Ligue 1 Côte d'Ivoire""]",['Ligue 1'],"['ivory coast  ligue 1', 'ligue 1', 'ligue 1 cote divoire']",Ivory Coast,None
295b4c26-f8f7-5e80-a926-67645ff8beec,None,None,None,FNL 2 Division A Silver,None,None,18.02.2026,1970-01-01T00:00:00+00:00,['FNL-2 Group A Silver'],['FNL-2'],"['fnl2', 'russia  fnl 2  division a silver  fall season  round 14', 'fnl2 group a silver', 'fnl 2 division a silver']",Russia,None
299abbd7-d82e-5fb6-ace3-e2d9067f504e,None,None,None,Regionalliga Nord,None,None,None,2026-02-18T15:02:50.863794+00:00,['Regionalliga North'],['RL Nord'],"['germany  regionalliga north  round 21', 'regionalliga nord', 'regionalliga north', 'rl nord']",Germany,None
